time_myr,bh_id,mass_msun,vx,vy,vz,x,y,z
160.0014,180878.0,9.5164,-0.2397,0.0605,0.6022,-0.1216,0.1579,-0.1045
160.0014,197898.0,13.525,-0.0238,-0.0889,0.0424,9.9822,-26.8206,-3.2953
160.0014,199578.0,4.141,-0.0076,-0.2651,-0.3917,-0.5888,-1.6296,-0.1035
160.0014,163001.0,13.439,0.0832,0.0596,-0.0453,1.868,-5.4212,2.4587
160.0014,160006.0,3.8885,-0.0865,0.0078,-0.1005,3.2301,4.4671,-1.2418
160.0014,131592.0,7.4484,0.0094,-0.0635,-0.0292,12.9079,-14.7061,13.5473
160.0014,157538.0,5.6217,0.0601,-0.3188,-0.2727,-1.9772,-1.3191,3.5693
160.0014,157307.0,8.3793,0.0278,0.2156,0.0616,0.6804,-4.1218,-0.2723
160.0014,35807.0,13.6554,0.1245,-0.0064,-0.0686,9.4005,8.3955,2.4586
160.0014,143871.0,13.6249,0.0175,-0.0802,-0.1992,0.3983,-0.1137,2.6965
160.0014,108718.0,15.2368,-0.0361,0.1265,-0.1553,0.6442,0.6559,-0.7142
160.0014,119939.0,3.8947,0.2642,-0.4554,-0.4158,0.5918,-0.0796,-0.1868
160.0014,93658.0,15.2843,0.2712,-0.1193,-0.109,-0.2269,0.5822,-0.3353
160.0014,45171.0,4.9409,-0.0438,-0.7585,0.2687,0.1942,-0.1019,-0.4335
160.0014,36532.0,15.2231,-0.1134,0.2325,-0.0112,0.6881,-1.9774,0.1184
160.0014,44725.0,5.4104,-0.0658,0.1198,0.1449,1.6441,0.5998,2.6369
160.0014,155787.0,5.36,0.2677,-0.2686,0.213,1.0016,-0.3905,0.1811
160.0014,69563.0,14.0088,-0.1491,0.056,0.1556,0.2988,0.0674,0.0265
160.0014,26198.0,14.7988,0.3768,0.3143,-0.3006,0.6496,0.201,-0.4494
160.0014,31157.0,4.0681,-0.1749,0.3322,-0.1289,1.6388,0.1776,0.6705
160.0014,31216.0,5.8928,0.2481,0.0473,-0.5478,-0.4136,-0.4236,-1.2092
160.0014,11293.0,13.7234,0.6273,-0.0959,-0.0625,0.0634,0.1558,-0.218
160.0014,166318.0,7.5585,-0.3232,-0.5849,0.0793,0.2006,0.0806,-0.3734
160.0014,56793.0,14.5857,-0.5552,-0.0597,-0.1022,0.0749,-0.2615,-0.1348
160.0014,71259.0,13.6913,-0.1817,-0.0822,0.0852,-3.2081,-1.7088,0.9981
160.0014,129750.0,3.0212,-0.447,0.3274,-0.1894,0.442,0.1473,0.0375
160.0014,174444.0,7.6523,-0.067,0.002,-0.152,0.1764,0.3256,-0.0805
160.0014,82025.0,13.4732,-0.2336,0.4175,0.094,0.1544,-0.9788,-0.3683
160.0014,30179.0,8.2729,-0.1891,-0.4113,-0.4327,0.1734,-0.0511,-0.0643
160.0014,65431.0,10.1381,0.1018,-0.4237,-0.1597,0.2453,-0.1749,-0.042
160.0014,72768.0,6.3726,-0.4337,-0.0145,1.0389,0.1799,0.1354,-0.3717
160.0014,74895.0,14.327,-0.4328,0.3211,0.2418,-0.1829,0.5541,0.3572
160.0014,64502.0,7.6248,-0.3295,-0.4119,-0.0693,-0.0193,-0.0343,-0.3286
160.0014,151114.0,15.3749,-0.1376,-0.4067,0.3043,0.0913,-0.6615,-0.3333
160.0014,5776.0,15.4843,0.1365,0.0458,0.1505,4.7432,16.6075,37.5603
160.0014,2404.0,13.4115,-0.2056,0.0812,-0.028,0.1028,-0.1651,-0.2241
160.0014,86307.0,13.4459,-0.1835,0.1922,-0.2031,1.5823,-2.038,1.0898
160.0014,40020.0,7.6527,0.1765,0.3958,-0.977,0.0708,0.2465,-0.4382
160.0014,148002.0,14.5127,-0.3424,0.1552,-0.0117,1.2944,0.448,-0.8285
160.0014,121131.0,3.1016,0.1488,0.1966,-0.0456,-0.8631,1.8707,-1.363
160.0014,501.0,14.9503,-0.089,-0.0691,-0.0295,-3.6195,-10.6805,3.1497
160.0014,48389.0,3.4131,0.0707,-0.1495,0.0375,16.8078,-19.2081,17.0045
160.0014,159191.0,9.6907,-0.0957,-0.02,0.2398,-5.5564,-0.3153,6.175
160.0014,3838.0,14.7008,0.4104,0.0233,-0.068,0.1153,-0.1774,-0.1214
160.0014,83281.0,13.7082,0.3329,-0.1083,-0.4778,1.0496,0.8163,-0.8609
160.0014,109738.0,13.4149,-0.0577,-0.1529,-0.2179,-0.1415,-0.0342,-0.3478
160.0014,181570.0,9.5884,0.1802,0.1204,0.4106,-0.0309,-0.605,-0.4748
160.0014,148477.0,14.0387,0.3176,0.1733,-0.1297,-1.2151,-1.0292,0.4757
160.0014,146887.0,13.9179,0.0587,-0.2071,0.0771,-0.0403,-0.9351,0.8763
160.0014,60751.0,13.5213,0.0303,0.0118,-0.3937,0.0662,0.0757,0.1102
160.0014,122616.0,9.0127,0.4094,0.194,-0.1536,0.112,-0.1822,-0.4215
160.0014,156657.0,3.4398,0.1586,0.0421,-0.6865,-0.0724,-0.5729,-0.3134
160.0014,75833.0,14.5167,0.2198,0.1052,0.6858,1.4991,-0.6093,0.6537
160.0014,33465.0,3.6539,-0.0388,0.0894,0.1456,0.1326,-2.4687,-1.5791
160.0014,70657.0,7.6356,0.3665,0.1479,0.0973,-1.7796,-2.5664,-2.3865
160.0014,83017.0,13.4253,-0.0658,-0.2891,0.4799,-0.4685,-0.7177,-0.7928
160.0014,65607.0,3.3138,0.2358,-0.5427,0.1117,-0.4991,0.8887,-0.3042
160.0014,49322.0,5.8873,-0.3878,0.3293,-0.215,2.7748,-1.5345,1.987
160.0014,23052.0,13.819,-0.0396,-0.3047,0.4807,1.6383,0.1891,-1.6507
160.0014,53097.0,3.7738,-0.5442,-0.1309,0.3335,-0.0081,-0.3635,1.0838
160.0014,55524.0,6.4091,0.0124,0.0623,-0.0076,2.2659,-5.4555,-20.6903
160.0014,56351.0,5.8283,-0.2102,-0.4356,-0.2454,-0.6302,0.3268,0.5376
160.0014,51417.0,5.5832,-0.6437,-0.0616,-0.0863,-0.4724,0.3287,-0.1132
160.0014,119272.0,10.3173,-0.1589,0.2173,-0.2309,0.2562,0.1067,-0.2404
160.0014,60061.0,9.1021,0.1008,0.2484,-0.2207,-0.2667,3.7229,-1.928
160.0014,89468.0,7.4357,-0.3012,-0.7019,0.3939,0.4754,0.5436,-0.5176
160.0014,64220.0,8.6695,-0.2725,-0.1753,-0.2207,0.9667,1.9995,2.0318
160.0014,14205.0,13.9834,-0.0527,-0.056,0.1045,0.3105,0.0401,-0.1739
160.0014,148154.0,9.0111,0.1422,-0.5565,-0.0343,0.232,0.0092,-0.0369
170.0026,178606.0,15.5545,0.661,-0.3183,-0.2607,1.1337,-0.736,-0.3448
170.0026,26636.0,13.7128,-0.1034,0.0679,0.2474,0.1517,-0.072,-0.0338
170.0026,145275.0,13.4231,-0.1329,-0.0062,-0.3984,0.4185,0.0235,-0.27
170.0026,191873.0,6.4188,0.2707,-0.4111,-0.4071,0.2844,0.2369,-0.1283
170.0026,169516.0,13.409,0.0889,0.0989,0.1184,-0.0666,0.3868,-0.0997
170.0026,113839.0,13.6492,0.0384,0.6651,-0.3751,0.2721,-0.207,0.275
170.0026,135470.0,3.6647,0.0092,-0.482,-0.6788,-0.2568,0.0167,0.0386
170.0026,64104.0,9.7051,-0.1528,-0.0833,0.1521,0.1257,-0.0537,0.1776
170.0026,139907.0,3.4218,0.5287,0.122,0.3346,0.4965,-0.3744,0.5112
170.0026,129042.0,6.4324,0.3801,-0.2512,0.0761,-0.7731,0.7052,-0.2201
170.0026,122262.0,13.4132,0.0636,0.0257,0.5948,1.0397,0.1707,-1.2467
170.0026,104983.0,10.2625,0.0228,0.1589,-0.0228,5.763,2.8395,-8.163
170.0026,72517.0,13.7305,0.1412,0.0126,0.0891,0.1704,0.0087,-0.1262
170.0026,5720.0,7.9139,0.0058,0.261,0.5839,0.3899,-0.4814,-0.3092
170.0026,70895.0,9.3343,0.2818,-0.1997,-0.006,36.719,9.7181,-3.142
170.0026,106075.0,13.5899,-0.0845,0.0898,0.0286,7.431,-3.938,-6.065
170.0026,140375.0,14.5912,0.0939,-0.0835,-0.4613,2.7422,0.5944,0.8965
170.0026,165870.0,14.561,-0.2052,-0.018,-0.102,-1.5202,0.0698,-0.0268
170.0026,8420.0,14.4656,0.0033,0.2332,0.0733,2.1339,4.9716,-4.4998
170.0026,122616.0,9.0127,-0.0701,0.3468,0.3862,0.4813,0.0622,-0.2732
170.0026,38222.0,3.6632,0.1546,0.0571,0.287,-0.369,2.4827,1.8141
170.0026,95268.0,4.3134,-0.1843,-0.5105,0.2624,0.2191,-1.3713,-0.8132
170.0026,135365.0,6.3455,0.3589,0.6417,-0.3237,0.1585,0.4042,-0.1614
170.0026,108718.0,15.2368,0.054,-0.4868,0.5784,0.0738,0.281,-0.513
170.0026,83017.0,13.4253,-0.3134,-0.4811,0.1519,-0.1022,0.0106,-1.2975
170.0026,106734.0,14.25,0.2642,0.1305,-0.0686,0.2686,-0.064,-0.1821
170.0026,147388.0,3.9137,-0.3768,0.693,-0.0506,0.5985,0.0445,-0.5503
170.0026,157538.0,5.6217,0.2467,0.0524,-0.4967,-0.4616,-3.1398,-0.5859
170.0026,108944.0,5.8588,0.1819,0.1164,-0.7886,0.8344,-0.6219,-0.1276
170.0026,153015.0,6.0758,0.0193,0.3375,0.0978,0.9969,0.2373,-0.1708
170.0026,93658.0,15.2843,-0.0496,0.3277,-0.1648,-0.1902,-0.3104,0.2233
170.0026,161794.0,4.3564,0.3667,-0.3489,-0.6191,0.1385,-0.0264,-0.4356
170.0026,194393.0,6.703,0.4413,-0.0395,0.0584,-0.1685,-1.1552,0.9147
170.0026,192651.0,6.4873,0.2242,0.2561,-0.0021,0.7533,-0.7284,0.7802
170.0026,151795.0,7.489,0.4,-0.175,-0.2922,-1.5541,1.6539,1.3596
170.0026,144263.0,14.3768,-0.0083,-0.0635,-0.2237,-0.3406,-1.5349,1.5649
170.0026,76537.0,4.2003,0.1332,0.0715,-0.2727,-0.033,-0.079,-0.6491
170.0026,163177.0,5.8858,-0.3802,0.0486,-0.1728,0.2285,-0.6579,-0.2643
170.0026,135894.0,8.7548,0.0029,-0.0446,0.0026,-0.8169,-0.8406,-25.151
170.0026,115438.0,14.3358,0.302,0.3972,0.1414,0.1566,0.1919,-0.2202
170.0026,178256.0,13.5156,-0.4297,-0.5284,0.2888,1.0586,0.0697,0.7079
170.0026,148820.0,3.808,-0.1145,-0.0723,-0.0419,0.4887,2.5569,-0.5657
170.0026,177714.0,4.3329,-0.1038,0.0689,0.0024,3.0379,-1.6813,1.3106
170.0026,108659.0,14.4991,0.144,-0.206,-0.0378,0.1344,0.1784,-0.1333
170.0026,173068.0,4.3,-0.2863,-0.0007,-0.5992,0.0442,0.6647,1.0869
170.0026,180878.0,9.5164,-0.1609,0.1298,0.2328,-0.2034,0.2502,-0.5295
170.0026,197898.0,13.525,-0.0277,-0.0773,0.0442,9.7235,-27.6513,-2.8618
170.0026,199578.0,4.141,-0.1619,0.1517,0.8063,0.6017,0.8549,-0.1442
170.0026,163001.0,13.439,0.0133,0.2598,-0.1426,2.4075,-3.9047,1.5473
170.0026,160006.0,3.8885,-0.244,-0.2439,-0.0023,1.6167,3.4103,-1.8611
170.0026,131592.0,7.4484,0.0061,-0.0555,-0.0407,12.9845,-15.3013,13.1971
170.0026,157307.0,8.3793,-0.4168,0.4938,-0.3027,-0.5091,1.5652,-0.6307
170.0026,35807.0,13.6554,0.0938,-0.0479,-0.0776,10.4949,8.1173,1.7243
170.0026,178166.0,14.3481,-0.0098,0.092,-0.7907,0.2817,0.2549,0.1179
170.0026,154277.0,13.4062,-0.0975,-0.0879,0.607,-0.8253,0.4893,1.6135
170.0026,143871.0,13.6249,-0.0623,0.19,-0.1309,-0.4127,1.3695,-2.3937
170.0026,193704.0,8.7719,0.0119,0.0612,-0.0787,0.4252,-1.1917,1.1559
170.0026,119939.0,3.8947,0.7048,0.0677,0.3756,0.1847,0.1986,0.0186
170.0026,83281.0,13.7082,0.1017,0.6625,0.2391,-0.2388,0.5534,0.6433
170.0026,72227.0,13.7507,0.3354,0.1741,0.6713,0.0277,0.7533,-0.3983
170.0026,155787.0,5.36,0.0442,-0.7781,0.5465,0.3819,-0.202,-0.0403
170.0026,117899.0,4.2905,-0.2112,-0.4705,0.1843,0.2274,0.0666,-0.2562
170.0026,69563.0,14.0088,-0.0082,0.0848,0.2244,0.3526,-0.0379,-0.2232
170.0026,26198.0,14.7988,-0.2446,-0.4398,0.4206,0.2533,0.4257,-0.5142
170.0026,31157.0,4.0681,0.3152,0.1123,0.1847,-0.1043,-1.6851,-0.2248
170.0026,31216.0,5.8928,-0.5549,-0.2814,-0.1264,-0.5797,-0.1898,0.722
170.0026,119701.0,13.5403,-0.1999,-0.2303,0.1721,0.1675,0.2233,-0.2595
170.0026,11293.0,13.7234,0.1044,-0.5873,0.114,0.366,-0.0689,-0.1855
170.0026,166318.0,7.5585,-0.0041,-0.261,0.5552,0.1333,-0.0458,-0.404
170.0026,71259.0,13.6913,0.1542,0.085,-0.0412,-3.3365,-1.6427,1.231
170.0026,129750.0,3.0212,-0.251,0.3298,-0.0243,0.3325,0.4222,0.0173
170.0026,174444.0,7.6523,-0.0582,0.2437,0.0092,0.2795,-0.1618,-0.142
170.0026,82025.0,13.4732,-0.1727,0.1588,0.0498,-1.0176,-0.4391,-0.1497
170.0026,30179.0,8.2729,0.1671,0.3785,-0.3839,0.1763,-0.032,-0.4928
170.0026,65431.0,10.1381,-0.0173,0.3829,0.2231,0.1742,-0.0843,-0.4333
170.0026,72768.0,6.3726,-0.0413,0.1533,-0.1817,0.2506,0.6237,-1.6229
170.0026,74895.0,14.327,-0.8058,0.3054,0.0413,0.6437,-0.0104,-0.0426
170.0026,64502.0,7.6248,0.1898,-0.0951,0.1353,0.164,-0.316,-0.0273
170.0026,151114.0,15.3749,0.0726,0.2895,-0.0538,0.0885,0.2058,0.721
170.0026,5776.0,15.4843,0.1442,0.0295,0.1362,6.1473,16.9846,38.9941
170.0026,86307.0,13.4459,-0.0155,0.1738,0.0169,-0.8144,2.7701,-0.7198
170.0026,40020.0,7.6527,-0.2756,0.0839,0.183,-0.8131,-0.008,0.9987
170.0026,501.0,14.9503,-0.0775,-0.0116,-0.0445,-4.4573,-11.0786,2.7765
170.0026,3838.0,14.7008,-0.1741,-0.0124,0.1196,0.0925,0.2377,-0.372
170.0026,44725.0,5.4104,-0.206,-0.2397,-0.7042,-0.0814,0.7787,0.7632
170.0026,36532.0,15.2231,0.0484,-0.1567,0.0181,0.3588,2.1489,-0.8344
170.0026,56793.0,14.5857,-0.2109,0.5739,-0.237,-0.0077,-0.0796,-0.238
170.0026,148002.0,14.5127,-0.4543,0.642,-0.3698,0.4299,0.4361,-0.5931
170.0026,45171.0,4.9409,0.0396,0.0223,-0.6463,0.1865,0.3603,0.1135
170.0026,148477.0,14.0387,-0.1444,-0.117,0.0767,1.4552,1.6451,-1.1472
170.0026,146887.0,13.9179,0.1576,-0.6473,0.268,-0.1289,0.6913,-0.302
170.0026,60751.0,13.5213,0.3436,-0.2019,-0.521,0.2385,-0.0293,-0.3199
170.0026,156657.0,3.4398,0.2971,0.5346,0.0261,0.3118,-0.1542,-0.9616
170.0026,75833.0,14.5167,-0.1297,0.1522,0.0901,1.162,1.0532,3.9821
170.0026,33465.0,3.6539,0.1144,0.2588,-0.0751,0.8484,2.625,-0.09
170.0026,70657.0,7.6356,-0.3488,0.4002,0.3648,0.463,1.6824,1.3023
170.0026,23052.0,13.819,-0.1425,0.2391,-0.1873,-2.5345,1.2636,0.5143
170.0026,65607.0,3.3138,-0.863,0.2861,0.1344,-0.2583,0.3704,-0.2073
170.0026,64220.0,8.6695,0.3276,-0.1727,-0.1245,1.5607,-1.9186,-2.0745
170.0026,2404.0,13.4115,-0.1959,-0.238,-0.1708,0.3467,-0.1086,-0.2051
170.0026,14205.0,13.9834,0.0377,-0.0902,0.0974,0.2644,0.0178,-0.2268
170.0026,109738.0,13.4149,0.0206,0.4025,0.2191,0.3541,-0.0797,-0.1816
170.0026,60061.0,9.1021,0.1099,-0.0291,-0.0686,0.8682,4.6706,-3.3314
170.0026,89468.0,7.4357,0.325,0.3187,-0.269,0.8357,0.8021,-0.7897
170.0026,121131.0,3.1016,-0.4661,-0.2613,-0.0115,-0.5499,-1.3951,0.2621
170.0026,159191.0,9.6907,-0.0461,-0.0091,0.1709,-6.2418,-0.4554,8.209
170.0026,48389.0,3.4131,0.0645,-0.1513,0.0284,17.4834,-20.7124,17.3335
170.0026,49322.0,5.8873,-0.2262,-0.1323,-0.4684,-1.9232,-0.0314,-3.4275
170.0026,51417.0,5.5832,-0.6527,-0.6943,-0.3218,0.0933,0.2338,-0.115
170.0026,181570.0,9.5884,-0.1949,0.0352,-0.5479,0.1243,0.4867,-0.5623
170.0026,55524.0,6.4091,0.019,0.065,0.0152,2.4228,-4.8178,-20.6525
170.0026,56351.0,5.8283,-0.4804,-0.5375,-0.2041,-0.2893,0.3286,0.3205
170.0026,148154.0,9.0111,-0.0406,0.2908,-0.3891,0.1534,-0.1861,-0.452
170.0026,119272.0,10.3173,0.0708,0.2377,-0.0902,0.2983,-0.0852,-0.2097
170.0026,53097.0,3.7738,0.6958,0.0882,-0.3001,-0.747,0.2046,-0.7085
180.0006,64104.0,9.7051,-0.0137,-0.015,-0.1845,-0.2186,-0.1525,-0.1731
180.0006,178606.0,15.5545,-0.139,0.1244,0.0122,2.8472,-0.9986,-1.5292
180.0006,145275.0,13.4231,0.1122,-0.0623,0.4026,-0.0595,0.0269,-0.0376
180.0006,147388.0,3.9137,-0.3499,-0.3644,0.5509,0.0075,0.5482,-0.3333
180.0006,191873.0,6.4188,-0.2382,-0.318,-0.1455,0.5411,0.1806,-0.341
180.0006,113839.0,13.6492,-0.1232,-0.0253,-0.5973,0.4238,0.4583,0.3372
180.0006,135470.0,3.6647,0.4987,0.0254,-0.2021,-0.4266,-0.4559,-0.5459
180.0006,139907.0,3.4218,0.3796,0.1272,0.1804,-0.3772,-0.86,0.2419
180.0006,140375.0,14.5912,-0.5602,-0.0144,0.157,-0.7218,-0.4241,-2.2381
180.0006,122262.0,13.4132,0.3335,0.0431,-0.2708,-1.4711,-0.2037,-0.5682
180.0006,129042.0,6.4324,-0.7166,0.4964,0.2853,-0.2217,0.3269,-0.1564
180.0006,72517.0,13.7305,0.0652,-0.02,0.1751,0.162,-0.031,-0.1747
180.0006,8420.0,14.4656,-0.0165,0.1124,0.1531,2.0662,6.6953,-3.3263
180.0006,70895.0,9.3343,0.2849,-0.2301,-0.0048,39.5521,7.5694,-3.196
180.0006,115438.0,14.3358,-0.3871,-0.0995,-0.0037,0.3949,-0.0266,-0.2351
180.0006,106075.0,13.5899,-0.1324,0.1338,0.0846,6.3607,-2.8287,-5.5165
180.0006,104983.0,10.2625,0.0024,0.1323,0.0362,5.8872,4.2992,-8.0883
180.0006,165870.0,14.561,-0.1322,0.0081,0.0569,1.7151,0.2135,0.7642
180.0006,122616.0,9.0127,-0.4528,-0.1333,-0.0881,0.1862,0.2541,-0.0406
180.0006,38222.0,3.6632,0.0957,-0.3052,-0.1879,1.1791,1.0377,2.484
180.0006,95268.0,4.3134,0.2576,0.579,-0.353,-0.1856,0.0939,0.8971
180.0006,135365.0,6.3455,-0.0533,-0.2647,0.0406,0.8162,-0.3056,-0.8305
180.0006,83017.0,13.4253,-0.3791,-0.3222,-0.3752,0.5366,0.7133,-1.0169
180.0006,3838.0,14.7008,0.1885,-0.0107,-0.173,0.4028,-0.1577,-0.1787
180.0006,148820.0,3.808,0.194,-0.1138,0.097,1.3073,-2.0164,0.6326
180.0006,5720.0,7.9139,0.0299,-0.3229,-0.3579,-0.0062,0.2981,-0.7906
180.0006,108944.0,5.8588,0.2134,-0.3899,0.454,-0.6849,0.8775,0.139
180.0006,106734.0,14.25,0.2168,-0.0606,-0.0907,0.1604,-0.0255,-0.1469
180.0006,178166.0,14.3481,-0.0677,-0.3805,0.2374,-0.0508,-0.7002,-0.3876
180.0006,153015.0,6.0758,0.0212,-0.5459,-0.1065,-0.281,0.4641,-0.1346
180.0006,161794.0,4.3564,-0.574,0.2914,-0.0963,-0.079,0.2201,-0.102
180.0006,194393.0,6.703,-0.2509,-0.2715,0.2583,-1.2394,0.5987,-0.7832
180.0006,192651.0,6.4873,0.6787,0.5591,0.0847,0.3689,-0.3101,0.1445
180.0006,26636.0,13.7128,-0.0128,-0.0903,0.206,0.3678,-0.0778,-0.3906
180.0006,144263.0,14.3768,0.0279,0.0814,0.2172,0.9587,2.1592,0.1032
180.0006,76537.0,4.2003,0.6243,0.191,-0.2509,0.2534,0.071,-0.4531
180.0006,163177.0,5.8858,0.2379,-0.4941,0.0722,0.7443,0.0677,0.0061
180.0006,135894.0,8.7548,-0.0018,-0.0441,0.0222,-0.8113,-1.2851,-25.0269
180.0006,178256.0,13.5156,0.2447,0.2843,-0.1704,-1.4129,-0.0661,-1.8242
180.0006,177714.0,4.3329,-0.3806,0.1328,-0.4965,-1.0621,0.6306,-1.4779
180.0006,143871.0,13.6249,0.3119,-1.0421,0.5841,0.2433,0.0045,0.0345
180.0006,108659.0,14.4991,0.1447,0.2695,0.2126,0.1568,0.0858,-0.1856
180.0006,65431.0,10.1381,-0.0393,-0.0272,0.0718,0.2506,0.1687,0.0695
180.0006,173068.0,4.3,0.1169,-0.0593,0.1683,1.9057,-2.1181,-1.5563
180.0006,193704.0,8.7719,0.1417,-0.513,0.4964,0.0323,0.5805,-0.7883
180.0006,180878.0,9.5164,-0.3259,0.2442,0.2283,0.2855,-0.0915,-0.7069
180.0006,197898.0,13.525,-0.0303,-0.0656,0.0456,9.4326,-28.3657,-2.4125
180.0006,199578.0,4.141,0.1556,0.0285,-0.4742,-0.7413,-1.371,0.3218
180.0006,163001.0,13.439,-0.9399,0.4646,-0.105,0.349,0.7269,-0.5922
180.0006,160006.0,3.8885,0.3764,-0.277,0.4729,0.3396,-1.4929,1.0793
180.0006,131592.0,7.4484,0.0039,-0.047,-0.0517,13.0336,-15.814,12.7344
180.0006,157538.0,5.6217,0.1942,0.4103,-0.1128,2.0045,-0.2277,-3.8887
180.0006,157307.0,8.3793,-0.0897,0.0359,-0.0893,-2.6473,3.4676,-2.3884
180.0006,35807.0,13.6554,0.0596,-0.0822,-0.0832,11.2656,7.4609,0.9179
180.0006,154277.0,13.4062,0.0704,-0.1088,0.0826,-0.6103,-0.6608,4.5156
180.0006,119939.0,3.8947,-0.4338,0.258,0.157,0.3372,-0.313,-0.6902
180.0006,151795.0,7.489,-0.0278,-0.3714,-0.1278,0.9678,-3.5707,-1.973
180.0006,109738.0,13.4149,0.2806,-0.3485,0.0544,0.1565,-0.0165,-0.261
180.0006,72227.0,13.7507,0.2132,0.3432,0.4417,0.0437,1.0072,-0.4673
180.0006,82025.0,13.4732,-0.4664,0.7751,0.2411,-0.2006,0.1015,-0.15
180.0006,155787.0,5.36,-0.2459,-0.4813,0.3305,0.6895,0.5211,-0.5503
180.0006,93658.0,15.2843,-0.1384,-0.1058,0.1307,0.836,-0.3313,-0.3756
180.0006,169516.0,13.409,-0.033,-0.3187,-0.3343,0.3799,0.1516,-0.0983
180.0006,117899.0,4.2905,0.1592,0.3057,-0.1804,0.2176,-0.1743,-0.0849
180.0006,69563.0,14.0088,0.3013,0.0127,0.2591,0.1839,0.0641,-0.2765
180.0006,31157.0,4.0681,-0.0441,-0.3403,0.0181,-1.1488,0.834,-1.1368
180.0006,31216.0,5.8928,0.0895,0.1747,0.7384,1.0769,0.3852,-0.0626
180.0006,119701.0,13.5403,-0.1398,0.3808,-0.0335,0.2417,-0.0724,-0.2514
180.0006,11293.0,13.7234,-0.3245,-0.2044,-0.0621,0.0415,-0.2196,-0.2451
180.0006,166318.0,7.5585,0.2691,0.4642,0.2313,0.2508,-0.0721,-0.0238
180.0006,56793.0,14.5857,0.3777,0.3587,0.0985,-0.1135,0.0852,-0.3647
180.0006,71259.0,13.6913,0.5532,0.2695,-0.3936,1.5086,0.6377,-0.9956
180.0006,129750.0,3.0212,-0.5381,0.2907,-0.1665,0.3844,0.1241,-0.0785
180.0006,174444.0,7.6523,0.1092,-0.3799,0.15,0.3,0.2469,-0.1866
180.0006,30179.0,8.2729,0.3162,0.5006,0.2859,0.2939,0.1611,-0.4168
180.0006,72768.0,6.3726,-0.0282,0.1733,-0.2671,0.5105,-1.0751,0.6608
180.0006,74895.0,14.327,-0.3515,0.0041,-0.1839,0.803,0.3318,0.5785
180.0006,64502.0,7.6248,-0.4081,0.3474,-0.0723,0.3026,0.0948,-0.1809
180.0006,83281.0,13.7082,-0.5945,-0.6498,0.3292,0.2637,-0.4988,-0.5972
180.0006,151114.0,15.3749,-0.1291,-0.5664,-0.0426,0.4043,0.4382,-0.6642
180.0006,108718.0,15.2368,-0.2747,0.2934,-0.0853,0.4059,-0.1401,-0.2081
180.0006,86307.0,13.4459,0.2449,-1.2014,0.0075,0.2386,0.2871,-0.1127
180.0006,40020.0,7.6527,0.0799,-0.1114,0.0529,1.8293,-0.8525,-0.8768
180.0006,44725.0,5.4104,0.1045,-0.0454,0.1144,2.1026,-2.377,-1.6289
180.0006,36532.0,15.2231,-0.0334,0.0795,0.0064,-0.7334,-1.9014,0.6959
180.0006,501.0,14.9503,-0.059,0.0412,-0.0565,-5.1458,-10.9281,2.2695
180.0006,148002.0,14.5127,0.0668,0.2283,-0.2067,1.5811,-0.0774,-0.6454
180.0006,45171.0,4.9409,-0.0161,0.2194,0.2247,0.1338,-0.6077,0.1526
180.0006,148477.0,14.0387,0.0665,0.0612,-0.0512,-0.5003,-1.8719,0.7444
180.0006,146887.0,13.9179,-0.1794,0.1001,0.1546,-0.6957,1.04,0.165
180.0006,60751.0,13.5213,0.1331,0.1808,-0.2052,0.3923,0.0958,-0.5266
180.0006,156657.0,3.4398,-0.0261,0.1441,0.4969,0.7663,0.7616,-0.4909
180.0006,75833.0,14.5167,-0.1375,0.0199,-0.2726,-0.273,2.0318,3.1004
180.0006,33465.0,3.6539,-0.2006,-0.6166,0.0306,0.8173,1.3417,-0.6491
180.0006,70657.0,7.6356,-0.2188,0.0613,0.0304,-2.4669,3.505,2.8233
180.0006,65607.0,3.3138,0.3458,0.1361,-0.1877,1.5979,0.1035,-0.7449
180.0006,148154.0,9.0111,0.0965,0.2912,0.2131,0.2741,0.3352,-0.4664
180.0006,64220.0,8.6695,0.0188,0.1091,0.1368,3.2683,-2.085,-1.8084
180.0006,2404.0,13.4115,0.1996,-0.2165,0.0864,0.338,0.1211,-0.1269
180.0006,89468.0,7.4357,-0.0447,0.0052,0.012,-1.0859,-0.8452,0.6673
180.0006,23052.0,13.819,0.3885,-0.1881,-0.1049,-1.1872,1.8513,-1.3838
180.0006,119272.0,10.3173,0.0132,-0.1785,-0.1107,0.1648,-0.0858,-0.265
180.0006,60061.0,9.1021,0.0382,-0.2461,0.0958,1.6867,3.3158,-3.2619
180.0006,121131.0,3.1016,0.7569,0.3678,0.0261,-0.6107,0.2526,-0.5557
180.0006,159191.0,9.6907,-0.0152,-0.0031,0.1179,-6.5388,-0.513,9.6444
180.0006,48389.0,3.4131,0.0591,-0.1528,0.0198,18.1005,-22.2327,17.574
180.0006,51417.0,5.5832,0.0476,-0.4764,-0.212,-0.2877,0.7108,0.0686
180.0006,49322.0,5.8873,-0.1132,-0.0949,-0.2565,-3.4721,-1.1647,-6.8301
180.0006,55524.0,6.4091,0.0258,0.0667,0.0383,2.6471,-4.1586,-20.3856
180.0006,181570.0,9.5884,0.2233,0.2184,0.4176,0.0626,-0.5645,-0.2938
180.0006,14205.0,13.9834,0.0281,-0.2473,0.0428,0.212,0.0331,-0.1725
