time_myr,bh_id,mass_msun,vx,vy,vz,x,y,z
9360.0495,40020.0,7.6527,0.1358,-0.0238,0.098,0.5052,-13.3954,0.1726
9360.0495,5720.0,7.9139,0.0035,0.1358,-0.1298,0.4352,-13.5173,0.1004
9360.0495,146887.0,13.9179,0.0097,-0.1252,-0.1554,0.4456,-13.3268,0.2088
9360.0495,139907.0,3.4218,0.0228,0.091,0.1788,0.2214,-13.5841,0.6102
9360.0495,177714.0,4.3329,0.0814,0.3269,0.1431,0.5932,-13.1739,0.4403
9360.0495,60061.0,9.1021,0.0765,0.0819,-0.0357,0.5006,-13.347,-0.051
9370.1058,159191.0,9.6907,-0.0641,-0.0139,0.2714,2.2066,-8.1991,-2.7328
9370.1058,64104.0,9.7051,0.001,0.0186,-0.0591,0.2823,-13.4072,0.2795
9370.1058,26198.0,14.7988,0.1004,-0.0487,0.0728,0.5596,-13.3727,0.5781
9370.1058,139907.0,3.4218,0.0215,0.0919,0.3028,0.3123,-13.6411,0.2866
9370.1058,178166.0,14.3481,-0.1591,-0.0117,-0.2888,0.7137,-13.2537,0.7872
9370.1058,156657.0,3.4398,0.1657,0.2066,0.302,0.6518,-13.4675,0.1481
9370.1058,160006.0,3.8885,-0.1354,-0.286,0.0233,0.567,-13.4419,0.352
9380.0177,191873.0,6.4188,0.0324,0.0145,0.0561,0.0299,-13.5554,0.1124
9380.0177,157538.0,5.6217,-0.0411,-0.0984,0.3038,-2.8131,-8.8215,-0.456
9380.0177,64502.0,7.6248,0.0634,0.003,0.0309,0.4268,-13.684,0.244
9380.0177,154277.0,13.4062,0.0095,0.0287,0.0626,0.4199,-13.5005,0.2185
9380.0177,70657.0,7.6356,0.019,-0.0809,-0.0121,0.3141,-13.6263,0.0505
9380.0177,108944.0,5.8588,0.1939,0.186,-0.0186,0.5427,-13.466,0.2246
9380.0177,53097.0,3.7738,-0.3378,0.1013,0.1366,0.9017,-13.9557,0.7268
9390.2198,155787.0,5.36,-0.1229,-0.2356,0.0221,0.5665,-13.786,0.2611
9390.2198,129750.0,3.0212,-0.2275,-0.0057,-0.1782,0.593,-13.4887,0.3521
9390.2198,31216.0,5.8928,0.063,0.0261,-0.1474,0.3819,-13.4415,0.748
9390.2198,5720.0,7.9139,0.0727,0.0378,-0.0749,0.4112,-13.7646,0.195
9390.2198,119939.0,3.8947,-0.0333,-0.2347,-0.085,0.4095,-13.4927,0.3122
9390.2198,161794.0,4.3564,-0.1306,0.0341,-0.0093,0.3251,-13.4285,0.1105
9390.2198,177714.0,4.3329,-0.0278,-0.1623,0.0466,0.4434,-13.0882,-0.2033
9400.0526,64220.0,8.6695,-0.0171,-0.0097,-0.0519,0.5512,-13.472,0.1427
9400.0526,76537.0,4.2003,-0.0301,-0.0885,0.1009,0.371,-13.7013,0.2486
9400.0526,166318.0,7.5585,0.0639,-0.0639,-0.0405,0.4966,-13.4814,0.5909
9400.0526,121131.0,3.1016,-0.1018,-0.0006,0.1673,0.4844,-13.1215,0.5059
9400.0526,151795.0,7.489,0.0961,0.1227,0.1024,0.2243,-13.5765,0.1274
9400.0526,178256.0,13.5156,-0.0789,-0.3066,-0.168,0.3372,-13.7018,0.0589
9400.0526,89468.0,7.4357,0.0581,0.0493,-0.2624,0.5196,-14.0904,1.4594
9400.0526,113839.0,13.6492,-0.2253,0.1858,0.0995,-0.5421,-13.1768,0.7503
9410.0411,122616.0,9.0127,-0.0217,0.0247,0.0096,0.5264,-13.5837,0.2848
9410.0411,199578.0,4.141,-0.1179,-0.0866,0.1197,0.4408,-13.8374,0.3674
9410.0411,26198.0,14.7988,0.1975,-0.0197,-0.1805,0.5384,-13.6726,0.5656
9410.0411,161794.0,4.3564,-0.0164,-0.046,0.0334,0.049,-13.5893,0.2316
9410.0411,119272.0,10.3173,-0.0325,0.1087,0.0478,0.4348,-13.6225,0.4305
9410.0411,8420.0,14.4656,-0.2536,0.091,0.4173,-0.55,-12.9368,-1.0974
9410.0411,53097.0,3.7738,-0.2465,-0.077,0.3334,0.787,-13.993,0.5657
9420.0217,148820.0,3.808,-0.068,-0.1602,-0.4179,0.4505,-13.5859,0.2145
9420.0217,33465.0,3.6539,0.1924,0.1925,0.0712,0.4759,-13.4837,0.2157
9420.0217,40020.0,7.6527,-0.0119,-0.1004,0.0138,0.5137,-13.3935,0.2341
9420.0217,157538.0,5.6217,0.1389,-0.1936,-0.1738,1.471,-18.9367,3.5604
9420.0217,146887.0,13.9179,-0.008,0.0382,0.0279,0.5829,-13.865,0.3052
9420.0217,143871.0,13.6249,-0.0396,-0.0112,0.025,0.674,-13.7937,0.315
9420.0217,163177.0,5.8858,-0.2211,0.1577,0.2045,0.6525,-13.5556,0.2853
9430.1031,83281.0,13.7082,-0.057,0.056,-0.0543,0.3166,-13.8706,0.3947
9430.1031,44725.0,5.4104,-0.0539,-0.0757,0.0563,0.2768,-13.8049,0.6567
9430.1031,117899.0,4.2905,0.1974,-0.1011,-0.1969,0.8195,-14.0498,-0.0456
9430.1031,65607.0,3.3138,-0.1373,-0.2073,0.2017,0.3125,-14.0662,-0.267
9430.1031,180878.0,9.5164,-0.0789,0.0538,0.174,0.4504,-13.6434,0.314
9430.1031,82025.0,13.4732,-0.174,0.0125,-0.089,0.5396,-13.6092,0.5624
9430.1031,174444.0,7.6523,-0.1249,0.0171,0.0579,0.4202,-13.8808,0.3239
9430.1031,95268.0,4.3134,0.0753,0.1271,0.0741,0.5162,-13.8075,0.593
9440.0506,122616.0,9.0127,0.0256,-0.0326,0.0904,0.2581,-13.7866,0.2082
9440.0506,38222.0,3.6632,-0.2384,-0.3375,-0.0209,0.6531,-13.7375,0.4263
9440.0506,121131.0,3.1016,0.1267,0.2584,-0.083,0.5524,-14.0104,0.0783
9440.0506,151795.0,7.489,-0.1498,-0.0925,-0.0368,0.486,-13.9224,0.3827
9440.0506,178256.0,13.5156,-0.0464,0.1856,-0.014,0.8731,-13.9607,0.4597
9440.0506,156657.0,3.4398,-0.0039,0.2777,-0.0108,0.7404,-13.4806,0.3886
9440.0506,148002.0,14.5127,-0.1124,-0.0749,-0.1125,0.5196,-13.7172,0.4132
9450.0014,191873.0,6.4188,0.0538,0.1926,0.0359,0.5592,-14.1209,0.4416
9450.0014,159191.0,9.6907,0.0696,0.1177,-0.0748,-0.3513,-19.0627,-6.5117
9450.0014,192651.0,6.4873,0.053,-0.0469,-0.0859,0.4623,-13.8176,0.4508
9450.0014,38222.0,3.6632,0.0996,-0.0663,0.0365,1.0833,-13.5164,0.5465
9450.0014,146887.0,13.9179,-0.0312,0.0035,-0.0812,0.4285,-13.7516,0.2371
9450.0014,104983.0,10.2625,0.0135,-0.092,-0.2902,-2.3551,-8.3887,1.512
9450.0014,60061.0,9.1021,0.2064,0.0511,0.0572,0.3899,-13.9373,0.3132
9460.0643,83281.0,13.7082,-0.02,0.0146,-0.05,0.4545,-13.9538,0.4606
9460.0643,163001.0,13.439,0.1328,0.0441,-0.0292,0.5498,-13.8972,0.5407
9460.0643,117899.0,4.2905,0.2699,0.0957,-0.0342,1.0518,-13.8035,0.0911
9460.0643,5720.0,7.9139,0.1168,0.0919,0.058,0.4184,-13.7495,0.2939
9460.0643,119939.0,3.8947,0.0762,0.065,0.129,0.4678,-13.8638,0.7195
9460.0643,153015.0,6.0758,-0.0267,0.0416,-0.0724,0.5594,-14.0608,0.4617
9460.0643,135470.0,3.6647,0.0289,0.0955,-0.0603,0.4979,-14.1862,0.5801
9460.0643,60061.0,9.1021,-0.0055,-0.0089,-0.0088,0.4518,-13.717,0.3002
9470.0566,148820.0,3.808,-0.1028,-0.2249,0.0064,0.6221,-13.5033,0.2394
9470.0566,38222.0,3.6632,0.0525,0.0692,-0.0072,-0.0575,-13.4528,0.0503
9470.0566,181570.0,9.5884,0.0197,-0.1269,-0.0465,0.2186,-13.9489,0.1182
9470.0566,143871.0,13.6249,-0.0714,0.0356,-0.125,0.3494,-13.9202,0.3771
9470.0566,70657.0,7.6356,0.1346,0.0491,0.0965,0.6033,-13.8047,0.2884
9470.0566,156657.0,3.4398,0.2245,-0.1462,0.2057,0.4819,-14.1669,0.4717
9470.0566,51417.0,5.5832,0.2139,0.03,-0.0148,0.4021,-13.9457,0.176
9480.0001,147388.0,3.9137,0.156,0.0579,-0.3843,0.3,-13.8632,0.4497
9480.0001,157538.0,5.6217,-0.02,0.2064,-0.0332,3.8924,-16.2726,-6.5432
9480.0001,56351.0,5.8283,0.0512,-0.0683,0.0693,0.4599,-14.0351,0.3305
9480.0001,38222.0,3.6632,-0.0783,0.3488,-0.1449,0.2516,-13.9443,0.3391
9480.0001,146887.0,13.9179,-0.0938,0.0545,0.0981,0.417,-13.8272,0.4347
9480.0001,108944.0,5.8588,0.1462,-0.1934,0.1052,0.3639,-14.1635,0.4439
9480.0001,148002.0,14.5127,0.0518,0.0001,0.1699,0.4837,-14.155,0.1659
9490.0137,83281.0,13.7082,0.0453,-0.0921,-0.0146,0.3104,-13.8684,0.5247
9490.0137,163001.0,13.439,0.0921,-0.0659,0.0573,0.4064,-14.2192,0.3032
9490.0137,40020.0,7.6527,-0.0142,-0.16,0.1043,0.2529,-13.9319,0.3533
9490.0137,199578.0,4.141,-0.0492,-0.0748,0.0557,0.3223,-13.9738,0.6556
9490.0137,119939.0,3.8947,-0.003,0.0203,-0.1409,0.535,-13.7128,0.2398
9490.0137,143871.0,13.6249,-0.0231,-0.0163,0.0095,0.3627,-13.865,0.2849
9490.0137,135470.0,3.6647,0.1047,0.1801,0.1811,0.3209,-13.8595,0.3167
9500.144,31157.0,4.0681,0.2732,-0.132,0.0822,0.6051,-13.6943,0.2778
9500.144,159191.0,9.6907,-0.249,-0.0909,0.4165,1.8462,-11.9961,2.032
9500.144,117899.0,4.2905,0.0676,0.0037,-0.0346,0.5322,-14.6433,-0.2825
9500.144,5720.0,7.9139,-0.0251,-0.2035,-0.0917,0.3755,-14.0687,0.4064
9500.144,135365.0,6.3455,0.0077,-0.0718,-0.2669,0.6152,-13.8182,0.4631
9500.144,169516.0,13.409,-0.1475,0.0135,0.011,0.349,-13.9253,0.5801
9500.144,151795.0,7.489,0.0918,-0.1901,0.0064,0.1309,-13.933,0.3461
9500.144,95268.0,4.3134,0.0126,-0.3496,-0.0205,0.3631,-14.0584,0.4442
9510.1587,163001.0,13.439,-0.0462,-0.1067,-0.1764,0.3108,-13.9099,0.4316
9510.1587,166318.0,7.5585,0.1121,0.0493,-0.0956,0.405,-13.8533,0.4884
9510.1587,74895.0,14.327,-0.0305,-0.074,-0.0374,0.2794,-13.9418,0.4989
9510.1587,161794.0,4.3564,0.1631,-0.2267,-0.136,0.1449,-14.1729,0.2358
9510.1587,82025.0,13.4732,0.0758,-0.0859,0.0598,0.3254,-14.0321,0.4122
9510.1587,156657.0,3.4398,-0.1067,-0.245,0.0761,0.3464,-13.6678,0.3206
9510.1587,121131.0,3.1016,-0.0283,-0.0604,0.1952,0.468,-13.6874,0.6246
9520.1084,35807.0,13.6554,0.1586,-0.0471,-0.1953,5.4839,-12.2543,-0.8817
9520.1084,64220.0,8.6695,0.0521,-0.0499,-0.0565,0.486,-14.0399,0.3566
9520.1084,31216.0,5.8928,-0.2078,-0.119,0.0816,0.0916,-14.0871,0.4486
9520.1084,64104.0,9.7051,-0.1448,0.0826,0.0208,0.3685,-13.9935,0.4696
9520.1084,119939.0,3.8947,0.0164,0.0141,0.1213,0.1182,-14.3185,0.4877
9520.1084,108944.0,5.8588,0.0814,0.2369,-0.0934,0.5495,-14.0062,0.3703
9520.1084,151795.0,7.489,0.0523,0.1091,0.0873,0.5278,-14.1986,0.4941
9530.0238,33465.0,3.6539,0.1938,0.0482,-0.0983,0.3027,-14.2069,0.3879
9530.0238,148154.0,9.0111,0.0132,0.1143,-0.0402,0.4002,-14.045,0.4699
9530.0238,5720.0,7.9139,-0.009,0.0068,0.0576,0.2303,-14.2329,0.3997
9530.0238,193704.0,8.7719,0.0449,-0.042,0.0807,-0.1815,-14.3134,0.2288
9530.0238,146887.0,13.9179,0.1497,-0.0927,-0.1337,0.3057,-14.2024,0.3188
9530.0238,169516.0,13.409,-0.0513,-0.0692,-0.0266,0.3414,-14.0962,0.3801
9530.0238,151795.0,7.489,-0.1095,0.1007,-0.1169,0.4547,-14.0059,0.5804
9530.0238,160006.0,3.8885,0.1791,0.1529,-0.0656,0.381,-14.0765,0.4245
9540.0456,148820.0,3.808,0.0744,-0.0167,0.1008,0.2764,-13.9933,0.0319
9540.0456,199578.0,4.141,-0.0468,-0.1743,-0.0922,0.0983,-14.173,0.5334
9540.0456,56351.0,5.8283,0.0925,0.0624,0.0015,0.5361,-14.0643,0.4482
9540.0456,174444.0,7.6523,-0.0677,-0.2029,0.1739,0.3472,-14.0817,0.3374
9540.0456,23052.0,13.819,0.0634,-0.1984,0.2245,0.3422,-12.7951,-0.5916
9540.0456,157307.0,8.3793,-0.0935,0.0501,0.0433,0.2858,-14.2539,0.3978
9540.0456,148002.0,14.5127,0.0529,-0.069,-0.0264,0.2573,-14.2607,0.4187
9550.0288,83281.0,13.7082,0.0273,-0.052,-0.0921,0.3864,-14.102,0.3827
9550.0288,147388.0,3.9137,0.1003,-0.2258,-0.2779,0.4969,-14.16,0.3209
9550.0288,31216.0,5.8928,0.2628,-0.1958,0.0042,0.3641,-14.3041,0.474
9550.0288,163001.0,13.439,0.0818,0.0801,0.0383,0.341,-14.1774,0.435
9550.0288,155787.0,5.36,-0.1435,0.2116,0.0454,0.2112,-14.3912,0.4134
9550.0288,74895.0,14.327,-0.0402,-0.0746,-0.0076,0.3754,-14.0688,0.4404
9550.0288,135470.0,3.6647,0.0273,-0.2851,0.0613,0.4232,-14.1726,0.5412
9560.0542,64220.0,8.6695,0.0152,0.0754,0.0629,0.1237,-14.392,0.5923
9560.0542,148154.0,9.0111,0.0043,0.0778,-0.0251,0.1737,-14.029,0.1237
9560.0542,143871.0,13.6249,0.0067,0.0256,-0.0274,0.4482,-14.2989,0.3436
9560.0542,193704.0,8.7719,-0.0688,-0.1675,0.1919,0.1714,-14.016,0.2122
9560.0542,135365.0,6.3455,0.0721,0.1915,0.0878,0.246,-14.2181,0.5143
9560.0542,74895.0,14.327,-0.1328,-0.0155,0.0418,0.2935,-14.2567,0.381
9560.0542,151795.0,7.489,0.1235,-0.1921,-0.0582,0.1373,-14.2621,0.2629
9560.0542,135470.0,3.6647,-0.0973,-0.2209,-0.0914,0.3918,-14.2992,0.5061
9570.0173,147388.0,3.9137,0.1175,0.0579,-0.0805,0.6165,-13.9025,0.5822
9570.0173,38222.0,3.6632,0.0356,0.0938,-0.039,0.4845,-14.7644,0.4717
9570.0173,56351.0,5.8283,-0.1659,0.0157,0.0546,0.5201,-14.3282,0.1887
9570.0173,60061.0,9.1021,-0.1078,-0.0308,0.0741,0.1946,-14.5368,0.4424
9570.0173,178166.0,14.3481,0.0501,-0.1214,-0.2341,0.3035,-14.4251,0.2157
9570.0173,8420.0,14.4656,0.0555,-0.1991,-0.1194,0.2363,-16.1178,3.5429
9570.0173,121131.0,3.1016,-0.0353,-0.0901,0.2352,0.3406,-14.1141,0.5956
9580.0945,83281.0,13.7082,0.0091,-0.1006,0.0713,0.2448,-14.2261,0.465
9580.0945,64502.0,7.6248,-0.1532,0.1574,0.1107,0.5739,-14.2591,0.5661
9580.0945,119272.0,10.3173,-0.111,0.076,0.1439,0.225,-14.3001,0.6092
9580.0945,44725.0,5.4104,-0.0452,0.1448,0.1481,0.3279,-13.9861,0.512
9580.0945,129042.0,6.4324,-0.1339,-0.0776,-0.0282,0.1962,-14.2413,0.598
9580.0945,160006.0,3.8885,0.0029,0.0857,0.0361,0.2296,-14.5784,0.523
9580.0945,135470.0,3.6647,-0.1489,0.1854,-0.0651,0.1803,-14.3276,0.3137
9590.0121,191873.0,6.4188,0.024,-0.0976,0.07,0.3882,-14.3285,0.2203
9590.0121,122616.0,9.0127,0.1025,-0.0545,0.1971,0.2809,-14.5332,0.4627
9590.0121,40020.0,7.6527,-0.1289,-0.0673,-0.0691,0.162,-14.2056,0.0565
9590.0121,193704.0,8.7719,-0.2762,0.0047,0.1042,0.0084,-14.1969,0.3804
9590.0121,180878.0,9.5164,0.1142,0.0973,0.0626,0.0882,-14.4226,0.522
9590.0121,108944.0,5.8588,0.1304,0.0397,0.1216,0.1785,-14.3883,0.2535
9590.0121,151795.0,7.489,-0.0537,0.0594,-0.1297,0.2077,-14.2221,0.3292
9600.076,35807.0,13.6554,0.1753,-0.0133,-0.0132,3.822,-11.7922,5.3446
9600.076,148002.0,14.5127,-0.1047,-0.1054,-0.1097,0.078,-14.3768,0.4347
9600.076,38222.0,3.6632,0.2649,0.0615,-0.0936,0.2133,-14.5755,0.4631
9600.076,65607.0,3.3138,0.1166,0.0595,-0.2765,0.65,-14.2716,0.6034
9600.076,60061.0,9.1021,0.0253,-0.0069,0.1785,0.2315,-14.4496,0.442
9600.076,178166.0,14.3481,0.1765,0.0925,-0.2006,0.0951,-14.4582,0.3429
9600.076,181570.0,9.5884,0.0675,0.0632,0.0328,0.2046,-14.375,0.5161
9600.076,113839.0,13.6492,-0.1196,-0.0164,0.096,-0.2908,-15.0888,1.2617
9610.057,35807.0,13.6554,0.1015,-0.0686,-0.0946,5.2178,-12.2181,4.7884
9610.057,44725.0,5.4104,0.0136,0.1028,0.1265,0.545,-14.2698,0.0992
9610.057,148820.0,3.808,-0.0314,-0.0094,0.1905,0.3658,-14.2927,0.2121
9610.057,104983.0,10.2625,-0.1707,-0.3183,-0.187,-0.244,-12.8607,-3.5918
9610.057,148002.0,14.5127,0.0571,-0.0493,-0.0856,0.1354,-14.4436,0.3137
9610.057,95268.0,4.3134,-0.2762,0.1515,0.1607,0.0408,-14.4826,0.483
9610.057,121131.0,3.1016,-0.0666,-0.0903,0.0742,0.5264,-14.393,0.8014
9620.0484,191873.0,6.4188,-0.1518,0.051,0.0437,0.3513,-14.8781,0.6332
9620.0484,157538.0,5.6217,0.129,0.1424,-0.1066,-1.6051,-19.9438,-4.9259
9620.0484,40020.0,7.6527,-0.0979,-0.1362,0.1562,-0.0083,-14.5858,0.3195
9620.0484,166318.0,7.5585,-0.1048,0.0241,-0.1152,0.1057,-14.4405,0.6794
9620.0484,155787.0,5.36,0.1822,0.0006,0.058,0.1741,-14.2876,0.4864
9620.0484,95268.0,4.3134,-0.2015,0.0881,0.0836,0.4312,-14.8252,0.1658
9620.0484,151795.0,7.489,-0.1219,-0.0116,-0.0079,0.1662,-14.5413,0.3427
9630.1998,157538.0,5.6217,0.1594,0.1892,-0.0285,-0.1332,-18.2538,-5.6377
9630.1998,148154.0,9.0111,0.1094,-0.034,0.0132,-0.0161,-14.4747,0.3293
9630.1998,5720.0,7.9139,-0.0168,0.0742,-0.1371,0.2906,-14.654,0.3039
9630.1998,129750.0,3.0212,0.1218,-0.083,0.0766,-0.0756,-14.2702,0.2308
9630.1998,146887.0,13.9179,-0.2419,0.0769,-0.0336,-0.0266,-14.372,0.3945
9630.1998,178256.0,13.5156,0.0445,-0.0215,0.0434,0.1081,-14.3647,0.3392
9630.1998,151795.0,7.489,0.0513,0.0668,0.0486,0.0906,-14.2672,0.3169
9630.1998,199578.0,4.141,0.0048,-0.2084,-0.1766,0.1673,-14.4527,0.2942
9640.0151,156657.0,3.4398,0.0294,0.0686,0.0503,0.0445,-14.3435,0.3926
9640.0151,74895.0,14.327,0.1696,0.0147,0.0388,0.1567,-14.3964,0.2708
9640.0151,148820.0,3.808,-0.1424,-0.0967,-0.0178,0.3074,-14.3158,0.4781
9640.0151,161794.0,4.3564,-0.1944,0.0004,-0.0883,0.3036,-14.2685,0.4072
9640.0151,129042.0,6.4324,0.0463,-0.0542,-0.0049,0.0521,-14.6721,0.1828
9640.0151,8420.0,14.4656,-0.0081,0.1615,0.1927,0.8597,-12.3782,-2.2726
9640.0151,135365.0,6.3455,0.0564,-0.0781,-0.0596,0.0115,-14.2542,0.3422
9650.0164,64220.0,8.6695,0.1352,0.2469,0.1231,0.0633,-14.5884,0.3877
9650.0164,192651.0,6.4873,-0.0027,-0.1271,-0.0685,0.1073,-14.3265,0.3359
9650.0164,119272.0,10.3173,0.2219,0.0565,-0.0375,0.1724,-14.5282,0.1018
9650.0164,35807.0,13.6554,-0.3175,0.1937,0.2789,-2.6938,-14.1333,0.0346
9650.0164,143871.0,13.6249,-0.0449,-0.015,-0.0874,0.2089,-14.5298,0.4051
9650.0164,160006.0,3.8885,-0.1723,0.0807,-0.1141,0.0583,-14.4107,0.5978
9650.0164,153015.0,6.0758,-0.0413,-0.0127,-0.0052,0.1184,-14.7036,0.5743
9660.0223,31157.0,4.0681,-0.2555,-0.138,0.2479,0.4329,-14.878,0.3713
9660.0223,163001.0,13.439,-0.0167,-0.0133,-0.0791,0.0034,-14.3908,0.4466
9660.0223,76537.0,4.2003,-0.1311,-0.035,0.1191,0.1927,-14.3986,0.4081
9660.0223,65607.0,3.3138,-0.1908,-0.0162,0.1438,-0.1187,-14.6018,-0.1046
9660.0223,154277.0,13.4062,0.0633,-0.0171,-0.0699,-0.026,-14.6024,0.4305
9660.0223,178256.0,13.5156,-0.0148,0.0782,0.0848,0.1269,-14.5112,0.3574
9660.0223,153015.0,6.0758,0.0944,0.1379,-0.0097,-0.0328,-14.6577,0.3075
9660.0223,121131.0,3.1016,-0.1361,-0.0287,0.057,0.345,-14.7632,0.5766
9670.0135,148154.0,9.0111,0.0742,0.0817,0.0889,0.2346,-14.5559,0.2724
9670.0135,104983.0,10.2625,0.0153,0.0459,0.1703,-5.3014,-21.6575,3.5397
9670.0135,119272.0,10.3173,0.0777,0.0352,0.2135,0.3328,-14.4942,0.221
9670.0135,180878.0,9.5164,-0.0987,0.0981,-0.0059,0.229,-14.8129,0.374
9670.0135,169516.0,26.8821,-0.0954,0.0931,0.0439,0.1681,-14.5114,0.4047
9670.0135,72768.0,6.3726,0.0597,0.0086,0.0375,-0.3147,-14.5753,0.495
9670.0135,95268.0,4.3134,0.0437,0.1569,0.0579,-0.368,-14.1317,0.5332
9680.0796,83281.0,13.7082,-0.1079,0.034,0.0698,0.1665,-14.7003,0.3291
9680.0796,192651.0,6.4873,0.0402,-0.0165,0.023,-0.1004,-14.5609,0.402
9680.0796,26198.0,14.7988,-0.0028,0.1306,0.0577,0.0739,-14.455,0.2031
9680.0796,74895.0,14.327,-0.0898,-0.0245,-0.0038,0.2021,-14.5345,0.2113
9680.0796,148002.0,14.5127,-0.1314,-0.0093,0.0594,0.4146,-14.4611,0.3922
9680.0796,161794.0,4.3564,0.0306,0.0895,-0.1254,0.1387,-14.2673,0.4032
9680.0796,113839.0,13.6492,-0.1793,-0.4077,0.3431,0.1649,-14.5645,0.4494
9690.0245,157538.0,5.6217,-0.2362,-0.1073,0.0698,-1.4447,-12.6895,6.6539
9690.0245,192651.0,6.4873,-0.0011,0.0575,-0.1706,0.124,-14.4211,0.3364
9690.0245,76537.0,4.2003,-0.0153,-0.1221,0.125,0.0629,-14.3811,0.2646
9690.0245,129750.0,3.0212,-0.0631,-0.2164,-0.1307,0.0343,-14.2223,0.4159
9690.0245,33465.0,3.6539,0.006,-0.239,0.1855,-0.2435,-14.5347,0.229
9690.0245,89468.0,7.4357,-0.0021,-0.1961,0.034,0.3421,-14.6158,1.0789
9690.0245,177714.0,4.3329,-0.0942,-0.1933,0.0275,0.3012,-13.8567,0.2714
9700.0364,166318.0,7.5585,0.1493,-0.0583,0.22,0.2363,-14.4516,0.0645
9700.0364,159191.0,9.6907,0.0339,-0.0177,-0.2201,-6.9052,-12.0863,2.4227
9700.0364,83281.0,13.7082,-0.0882,-0.0259,-0.0459,-0.0333,-14.3888,0.4152
9700.0364,119272.0,10.3173,0.0208,-0.0215,0.0106,-0.0033,-14.5201,0.2536
9700.0364,180878.0,9.5164,0.1472,-0.1333,0.1771,0.23,-14.5988,0.5066
9700.0364,178256.0,13.5156,0.0017,0.076,-0.065,-0.0093,-14.4622,0.3154
9700.0364,173068.0,4.3,-0.5374,-0.1591,0.2812,0.4897,-14.738,-0.0798
9700.0364,95268.0,4.3134,-0.2264,0.0644,-0.0178,-0.2392,-14.7324,0.0504
9710.0023,44725.0,5.4104,-0.0755,0.1893,-0.039,-0.0333,-14.546,0.25
9710.0023,193704.0,8.7719,-0.0016,0.2042,-0.0897,0.3287,-14.3569,0.2553
9710.0023,117899.0,4.2905,0.1818,0.0438,0.0609,-0.2118,-14.7485,0.3138
9710.0023,157307.0,8.3793,-1.1817,0.383,0.0384,-19.9902,-9.9058,0.9846
9710.0023,129042.0,6.4324,0.1264,-0.0216,0.0033,0.2705,-14.979,0.2729
9710.0023,143871.0,13.6249,0.0196,-0.0277,0.0396,-0.0243,-14.6457,0.3441
9710.0023,135365.0,6.3455,0.0612,-0.1239,-0.0363,-0.1468,-14.4236,0.2341
9720.0081,64104.0,9.7051,-0.0875,0.0591,0.0917,-0.0574,-14.5259,0.2254
9720.0081,44725.0,5.4104,-0.0277,0.0554,0.2209,0.0061,-14.494,0.3969
9720.0081,72768.0,6.3726,-0.1105,-0.0002,-0.0696,-0.0091,-14.4699,0.4547
9720.0081,148820.0,3.808,-0.1087,-0.1448,-0.0988,0.0538,-14.5112,0.4908
9720.0081,70657.0,7.6356,0.0734,-0.0933,-0.0835,-0.0224,-14.5994,0.0821
9720.0081,139907.0,3.4218,0.2108,0.3299,0.0845,0.0232,-14.3509,0.4666
9720.0081,64220.0,8.6695,0.0181,0.0676,-0.0997,-0.0011,-14.4385,0.3213
9730.029,129750.0,3.0212,0.2502,0.0739,-0.1907,-0.1479,-14.4094,0.3232
9730.029,148154.0,9.0111,0.0176,-0.1123,0.0701,0.0593,-14.3549,0.2292
9730.029,119939.0,3.8947,-0.12,-0.1602,0.0365,-0.0336,-14.4912,0.1131
9730.029,31216.0,5.8928,-0.0495,0.0972,0.0658,0.0604,-14.7393,0.1644
9730.029,154277.0,13.4062,0.0606,-0.0209,0.0834,-0.0711,-14.5268,0.3297
9730.029,169516.0,13.409,-0.0547,0.0819,-0.0807,-0.1063,-14.4823,0.2904
9730.029,153015.0,6.0758,0.0596,0.1006,-0.1038,-0.105,-14.6373,0.2203
9730.029,177714.0,4.3329,-0.0166,-0.0435,-0.0045,0.6054,-13.8654,-0.1769
9740.2648,147388.0,3.9137,0.1854,0.1066,-0.0522,-0.1368,-14.5442,0.4596
9740.2648,163177.0,5.8858,0.048,0.0091,-0.0012,0.2293,-14.6239,0.1816
9740.2648,40020.0,7.6527,-0.0405,-0.1463,0.194,0.0093,-14.531,0.1915
9740.2648,60061.0,9.1021,0.0627,-0.101,-0.1206,-0.134,-14.3785,0.0894
9740.2648,169516.0,13.409,-0.0701,0.068,0.0504,-0.1064,-14.4736,0.2196
9740.2648,64220.0,8.6695,0.0249,0.0546,0.003,0.0169,-14.1821,0.1483
9740.2648,160006.0,3.8885,-0.0116,0.0314,-0.2483,-0.0461,-14.4588,0.298
9750.1424,35807.0,13.6554,0.0261,0.0827,0.1353,-5.5611,-11.46,-2.349
9750.1424,74895.0,14.327,0.0171,0.0748,-0.0222,0.0005,-14.4511,0.4177
9750.1424,193704.0,8.7719,0.2019,0.101,-0.0992,0.2115,-14.6571,0.1774
9750.1424,161794.0,4.3564,0.0739,0.2649,0.1316,-0.2127,-14.4571,0.3731
9750.1424,82025.0,13.4732,-0.0426,-0.0126,-0.1008,-0.1104,-14.4557,0.2048
9750.1424,72227.0,13.7507,-0.0791,-0.0609,0.023,9.0419,-14.4468,-8.2787
9750.1424,135365.0,6.3455,0.1046,-0.1421,0.021,-0.1594,-14.4742,0.0706
9760.0342,157538.0,5.6217,0.1439,0.0026,-0.1805,-6.8944,-16.5748,-3.0908
