time_myr,bh_id,mass_msun,vx,vy,vz,x,y,z
1280.0146,72768.0,6.3726,0.1803,-0.4861,-0.0318,0.1908,-5.9973,-0.2164
1280.0146,145275.0,13.4231,0.0097,-0.0267,0.0362,-0.0649,-5.7414,-0.0762
1280.0146,501.0,14.9503,0.2092,-0.1988,0.0092,8.3045,-5.2369,4.5928
1280.0146,26636.0,13.7128,0.1052,0.2343,-0.1157,-0.1533,-5.7299,-0.03
1280.0146,109738.0,13.4149,0.1023,0.2686,0.3482,-0.1533,-5.7298,-0.0301
1280.0146,56793.0,14.5857,0.0485,-0.0017,-0.1602,-0.1207,-5.6981,-0.0073
1280.0146,2404.0,13.4115,0.0485,-0.0017,-0.1602,-0.1207,-5.6981,-0.0073
1280.0146,169516.0,13.409,0.1382,-0.1636,-0.0628,-0.0619,-5.7505,0.0768
1280.0146,65431.0,10.1381,-0.0383,-0.0295,0.1542,-0.2346,-5.7142,0.0607
1280.0146,95268.0,4.3134,-0.3029,0.0174,0.3154,0.7913,-7.0643,-0.49
1280.0146,49322.0,5.8873,-0.005,-0.0762,-0.0354,9.4976,-5.2433,12.3187
1280.0146,151114.0,15.3749,0.0495,-0.0509,-0.0862,-0.1134,-5.8347,-0.0441
1280.0146,108659.0,14.4991,-0.0046,0.0467,0.1535,-0.1493,-5.7205,0.0069
1280.0146,165870.0,14.561,-0.0244,0.0557,-0.2023,-0.1861,-5.7066,-0.0669
1280.0146,83017.0,13.4253,-0.0418,0.0112,0.038,-0.1895,-5.6472,-0.0916
1280.0146,155787.0,5.36,-0.2406,0.3931,0.029,-0.2914,-5.6444,0.0168
1280.0146,148820.0,3.808,0.0378,0.1626,-0.0324,0.6135,-6.1858,0.6875
1280.0146,75833.0,14.5167,-0.1673,0.0196,-0.1611,-1.068,-4.68,4.3068
1280.0146,30179.0,8.2729,0.2628,-0.0282,-0.1482,-0.1443,-5.7619,-0.1326
1280.0146,119701.0,13.5403,-0.0515,0.1398,-0.1197,-0.0898,-5.7917,-0.0515
1280.0146,70657.0,7.6356,-0.1883,0.2657,0.2423,2.9697,-6.6284,-0.7606
1280.0146,144263.0,14.3768,-0.3134,-0.0888,-0.0817,-0.1452,-5.948,0.0791
1280.0146,23052.0,13.819,-0.3277,-0.2549,0.0355,-0.7205,-7.5139,1.3128
1280.0146,148477.0,14.0387,-0.1427,0.1509,-0.0716,-0.1569,-5.7103,-0.123
1280.0146,122616.0,9.0127,0.1597,0.0348,0.2894,-0.1943,-5.6875,0.0021
1280.0146,83281.0,13.7082,-0.0338,0.0845,0.3339,0.0271,-6.0183,0.1
1280.0146,178606.0,15.5545,0.1383,-0.0236,-0.0667,1.0712,-6.1785,2.0278
1280.0146,166318.0,7.5585,0.0518,-0.0296,0.2287,0.0527,-5.6762,-0.0477
1280.0146,60061.0,9.1021,0.1831,-0.1691,0.1859,-0.7206,-2.7514,-2.7126
1280.0146,108718.0,15.2368,-0.297,-0.0489,0.019,-0.0483,-5.7435,0.0957
1280.0146,45171.0,4.9409,0.0578,0.1324,-0.2437,-0.1541,-5.7662,-0.3373
1280.0146,108944.0,5.8588,-0.3586,0.2354,0.4025,-0.766,-5.7154,-0.9782
1280.0146,53097.0,3.7738,0.1691,0.1778,-0.484,-1.4773,-6.8079,0.0582
1280.0146,93658.0,15.2843,-0.1875,-0.0054,0.1882,-0.0935,-5.8121,-0.2142
1280.0146,106734.0,14.25,-0.01,0.0761,-0.1332,-0.1925,-5.6555,0.0227
1280.0146,119939.0,3.8947,0.2372,-0.2761,0.1799,-0.2903,-5.9741,-0.4745
1290.0138,64502.0,7.6248,0.219,-0.2174,-0.0904,-0.4254,-5.7369,-0.3636
1290.0138,159191.0,9.6907,-0.8227,-0.2344,-0.3095,-0.4093,-6.1933,-0.8521
1290.0138,178256.0,13.5156,-0.0517,-0.0703,0.5391,0.2703,-4.7605,0.1789
1290.0138,129042.0,6.4324,0.0974,0.3762,-0.1122,-0.1317,-5.6717,0.0653
1290.0138,122262.0,13.4132,-0.0621,-0.0033,-0.1384,-0.1165,-5.6655,-0.0427
1290.0138,161794.0,4.3564,0.1836,-0.0537,0.1054,-0.033,-5.4182,0.1159
1290.0138,181570.0,9.5884,0.019,-0.0318,0.0177,-0.2025,-5.7902,0.1259
1290.0138,165870.0,14.561,0.0719,-0.0495,-0.0964,-0.1292,-5.6585,0.0436
1290.0138,113839.0,13.6492,0.0546,0.146,-0.2571,-0.0063,-5.8404,0.1626
1290.0138,140375.0,14.5912,-0.4338,-0.3309,-0.0122,-0.2464,-5.7388,-2.154
1290.0138,74895.0,14.327,0.0978,0.1233,0.0259,0.0125,-5.5727,-0.1204
1290.0138,60751.0,13.5213,-0.1125,-0.0523,0.2151,-0.118,-5.6434,0.0012
1290.0138,135470.0,3.6647,0.3609,0.1285,-0.282,0.403,-6.2686,0.297
1290.0138,33465.0,3.6539,-0.0403,0.0377,0.2312,1.0149,-7.2781,-1.4286
1290.0138,147388.0,3.9137,-0.0008,0.1564,-0.2055,1.1008,-6.3671,-0.2837
1290.0138,31216.0,5.8928,-0.2635,0.1978,0.0349,0.2807,-4.8098,0.0394
1290.0138,106075.0,13.5899,-0.0056,-0.0974,-0.1347,-1.1214,-15.1893,-4.4588
1290.0138,104983.0,10.2625,0.0331,-0.1507,-0.1087,-5.8409,-5.0904,7.7835
1290.0138,151795.0,7.489,0.0721,0.0731,-0.0446,-2.1037,-1.068,-1.4475
1290.0138,76537.0,4.2003,0.4474,-0.1849,0.5345,-0.3146,-5.6176,0.3709
1290.0138,192651.0,6.4873,0.0288,0.2731,-0.1504,0.0076,-5.8742,0.0591
1290.0138,8420.0,14.4656,0.0911,-0.3176,-0.1005,-0.0246,-10.0628,3.1554
1290.0138,115438.0,14.3358,0.0968,-0.003,0.1038,-0.1498,-5.5502,0.0141
1290.0138,117899.0,4.2905,0.0913,-0.0261,-0.2023,-0.2914,-5.2508,0.1285
1290.0138,174444.0,7.6523,0.0535,-0.0553,-0.1406,-0.1053,-5.913,0.0975
1290.0138,191873.0,6.4188,-0.0363,-0.319,0.1198,-0.1069,-5.6583,0.0157
1290.0138,154277.0,13.4062,0.0697,0.0006,0.4302,-1.764,-4.8152,-2.597
1290.0138,129750.0,3.0212,0.0842,-0.0963,0.0324,0.0143,-5.7888,0.2158
1290.0138,194393.0,6.703,0.0173,0.4594,-0.331,0.9185,-5.8642,0.5427
1290.0138,69563.0,14.0088,-0.0735,-0.0363,-0.2247,-0.1173,-5.6709,0.0031
1290.0138,11293.0,13.7234,-0.0762,-0.0628,-0.2708,-0.3162,-5.6132,0.0317
1290.0138,143871.0,13.6249,0.1228,-0.1724,-0.0295,-0.3196,-5.783,-0.0103
1290.0138,121131.0,3.1016,0.1819,0.1795,-0.0004,-0.6944,-3.8117,-1.0729
1290.0138,177714.0,4.3329,-0.9057,-0.0999,0.0038,0.3019,-5.7169,0.085
1290.0138,64104.0,9.7051,-0.0879,-0.1414,0.0223,-0.2129,-5.6534,-0.0171
1290.0138,72517.0,13.7305,0.1888,0.2759,-0.0165,-0.1696,-5.6489,0.0539
1290.0138,193704.0,8.7719,-0.0429,0.0571,-0.0712,-0.1514,-5.594,-0.104
1290.0138,173068.0,4.3,-0.0051,0.0228,-0.6549,-1.0111,-5.5235,1.1813
1290.0138,51417.0,5.5832,-0.0075,-0.0678,-0.2625,0.0364,-5.7098,-0.0543
1290.0138,180878.0,9.5164,0.0117,0.2431,0.0128,-0.0356,-5.5999,0.1382
1290.0138,38222.0,3.6632,-0.2832,-0.2337,-0.529,0.5852,-6.5381,-0.9019
1290.0138,65607.0,3.3138,0.1613,-0.0378,0.2365,-0.3705,-5.0152,-0.073
1290.0138,86307.0,13.4459,-0.2119,-0.2666,-0.1087,0.5542,-5.1364,0.1727
1290.0138,199578.0,4.141,-0.1391,0.5965,0.3638,0.006,-4.8105,-0.7872
1290.0138,163001.0,13.439,-0.1635,0.1079,0.0257,-3.5818,-0.8803,-1.176
1290.0138,89468.0,7.4357,0.0634,-0.1799,-0.0289,-0.2133,-5.8203,0.0387
1290.0138,160006.0,3.8885,-0.0074,0.1768,-0.1059,3.1998,-7.9158,2.8809
1290.0138,56351.0,5.8283,0.3747,-0.0039,-0.027,-0.584,-6.2314,0.2947
1290.0138,157538.0,5.6217,-0.0506,-0.1366,0.1987,-2.5392,-0.5872,4.4471
1290.0138,157307.0,8.3793,0.0336,0.6557,0.0186,0.2987,-4.0895,0.4349
1290.0138,35807.0,13.6554,-0.1474,-0.3603,0.1117,2.6423,-5.0139,-4.3463
1290.0138,3838.0,14.7008,-0.0588,-0.1337,-0.0483,-0.0443,-5.6939,-0.0916
1290.0138,148154.0,9.0111,-0.1265,0.0959,0.2791,-0.157,-5.6357,-0.058
1290.0138,64220.0,8.6695,0.2999,-0.1117,-0.134,0.0059,-6.7031,-1.3787
1290.0138,139907.0,3.4218,-0.1907,0.2075,-0.0205,0.432,-5.7149,0.6192
1290.0138,5720.0,7.9139,-0.0483,-0.0989,0.2236,-0.0972,-5.5747,-0.3793
1290.0138,163177.0,5.8858,-0.1941,0.0786,-0.0201,-0.2355,-6.0353,0.1642
1290.0138,146887.0,13.9179,-0.2322,-0.1083,0.0977,-0.1811,-5.6092,-0.0257
1290.0138,14205.0,13.9834,-0.0249,0.0915,-0.1508,-0.1066,-5.7054,0.0306
1290.0138,26198.0,14.7988,-0.1575,-0.0859,-0.0281,-0.2039,-5.6648,-0.0711
1290.0138,119272.0,10.3173,0.0274,-0.1037,0.1878,-0.0496,-5.6021,0.1974
1290.0138,156657.0,3.4398,-0.1257,-0.1614,-0.1645,0.646,-5.8696,0.2453
1290.0138,153015.0,6.0758,0.0367,0.2311,-0.0625,-0.0627,-5.6337,-0.0123
1290.0138,71259.0,13.6913,0.1214,-0.0374,0.217,0.8213,-5.7941,1.5333
1290.0138,36532.0,15.2231,0.0155,0.0457,-0.0193,0.0347,-5.7162,0.1178
1290.0138,93658.0,15.2843,-0.0516,0.0551,0.0805,-0.4579,-5.7898,-0.1139
1290.0138,148002.0,14.5127,0.1368,-0.0154,0.1372,-0.1063,-5.7029,-0.0737
1290.0138,44725.0,5.4104,0.1168,-0.1604,0.6065,0.3853,-5.8795,0.5405
1290.0138,40020.0,7.6527,0.231,-0.2486,-0.2343,-0.2148,-5.7719,-0.0395
1290.0138,135365.0,6.3455,0.2398,0.1205,0.0616,-0.0872,-5.9119,0.2877
1290.0138,72768.0,6.3726,-0.2107,-0.3434,0.2702,-0.1449,-6.2058,0.1167
1290.0138,178166.0,14.3481,0.0434,-0.1386,0.1265,-0.1293,-5.6617,0.0533
1290.0138,83017.0,13.4253,-0.0264,-0.098,0.1897,-0.2004,-5.6797,0.0425
1290.0138,145275.0,13.4231,0.0557,0.0666,0.1633,-0.1125,-5.6302,0.0575
1290.0138,501.0,14.9503,0.1381,-0.2137,-0.0202,10.0278,-7.3153,4.5269
1290.0138,26636.0,13.7128,-0.1315,-0.1865,0.0093,-0.1678,-5.66,0.0128
1290.0138,109738.0,13.4149,0.0812,0.2588,-0.2963,-0.1677,-5.6599,0.0127
1290.0138,56793.0,14.5857,0.0357,-0.0044,0.0148,-0.1195,-5.6704,0.023
1290.0138,95268.0,4.3134,0.1924,0.0193,-0.194,-0.3528,-3.4726,-0.4746
1290.0138,72227.0,13.7507,-0.052,-0.2086,0.195,0.2692,-5.5117,0.1291
1290.0138,31157.0,4.0681,-0.448,0.1248,0.2121,0.458,-6.0343,-0.0631
1290.0138,2404.0,13.4115,0.0357,-0.0044,0.0148,-0.1195,-5.6704,0.023
1290.0138,148477.0,14.0387,-0.162,-0.0584,-0.1164,-0.0376,-5.751,-0.0173
1290.0138,65431.0,10.1381,0.125,0.0098,0.071,-0.2107,-5.7004,0.0509
1290.0138,151114.0,15.3749,-0.0325,0.0074,0.1616,-0.2349,-5.689,0.0542
1290.0138,82025.0,13.4732,-0.0873,0.1765,0.1207,-0.0608,-5.7394,0.0072
1290.0138,108659.0,14.4991,0.1909,0.1932,0.1435,-0.1734,-5.6545,-0.0106
1290.0138,155787.0,5.36,-0.1629,0.0127,-0.0071,-0.3781,-6.0093,0.0109
1290.0138,148820.0,3.808,0.3378,0.2637,0.0933,0.5295,-5.5795,0.389
1290.0138,75833.0,14.5167,0.1065,-0.1266,-0.5525,-1.9185,-4.9809,0.9403
1290.0138,30179.0,8.2729,-0.1593,0.0919,0.0615,-0.1896,-5.5569,0.1386
1290.0138,119701.0,13.5403,-0.1846,-0.0087,-0.0622,-0.0401,-5.6544,-0.0621
1290.0138,70657.0,7.6356,-0.495,-0.188,-0.2092,-2.2481,-5.1214,0.375
1290.0138,144263.0,14.3768,-0.2529,-0.0873,-0.0841,-0.0534,-5.8866,0.107
1290.0138,23052.0,13.819,0.0367,0.2336,-0.1849,-2.4368,-7.3414,0.226
1290.0138,169516.0,13.409,0.1108,-0.0537,-0.0829,-0.0878,-5.7598,-0.1157
1290.0138,119939.0,3.8947,0.0251,0.3506,0.3568,0.1217,-6.0664,0.2093
1290.0138,122616.0,9.0127,0.1369,-0.0427,0.0016,-0.0425,-5.6112,0.0971
1290.0138,83281.0,13.7082,0.1454,-0.2765,0.0051,-0.1382,-5.7819,-0.3532
1290.0138,178606.0,15.5545,-0.3934,0.1225,0.0446,-1.7148,-5.1859,-0.6801
1290.0138,166318.0,7.5585,0.0758,0.039,-0.2113,-0.2919,-5.6089,-0.0831
1290.0138,60061.0,9.1021,-0.4297,-0.4105,0.3022,-0.4802,-6.947,1.0671
1290.0138,45171.0,4.9409,-0.0292,-0.109,-0.1116,-0.3359,-6.0679,0.1642
1290.0138,108944.0,5.8588,0.1026,-0.1404,-0.3754,1.1002,-5.9725,1.0133
1290.0138,53097.0,3.7738,0.0433,0.0053,0.3406,1.7641,-4.2521,0.4961
1290.0138,108718.0,15.2368,0.2067,0.1917,-0.2586,-0.2285,-5.6584,-0.0258
1290.0138,106734.0,14.25,-0.1287,-0.0388,-0.1066,-0.1386,-5.6612,0.0253
1290.0138,49322.0,5.8873,-0.0234,-0.0749,-0.0616,9.357,-6.0014,11.8344
1300.0711,64502.0,7.6248,-0.2658,0.1231,-0.1014,-0.3048,-5.3455,0.2146
1300.0711,159191.0,9.6907,-0.3507,0.0443,0.0353,-5.6539,-6.4871,-1.2303
1300.0711,178256.0,13.5156,0.2487,0.4935,0.0402,-0.0642,-5.5321,-1.0098
1300.0711,129042.0,6.4324,-0.1155,-0.0296,-0.0546,-0.3556,-5.5453,-0.2099
1300.0711,51417.0,5.5832,-0.2093,0.1589,-0.003,-0.2789,-5.6686,-0.2018
1300.0711,161794.0,4.3564,0.1883,-0.2684,0.046,0.0416,-5.6007,0.0192
1300.0711,181570.0,9.5884,-0.0026,-0.1459,-0.1125,-0.2205,-5.659,-0.1755
1300.0711,165870.0,14.561,-0.0798,-0.1475,-0.128,-0.1893,-5.6177,-0.1153
1300.0711,174444.0,7.6523,0.0891,-0.0201,-0.197,0.0078,-5.8111,-0.2508
1300.0711,140375.0,14.5912,0.0142,0.0314,0.381,-2.6398,-7.366,0.8113
1300.0711,113839.0,13.6492,0.4256,-0.0428,-0.207,-0.0347,-5.7166,-0.0026
1300.0711,33465.0,3.6539,-0.0925,0.1674,-0.1737,-1.4343,-3.6949,-0.0665
1300.0711,74895.0,14.327,0.0158,-0.1779,0.0218,-0.1821,-5.7318,-0.0101
1300.0711,117899.0,4.2905,0.0084,0.2437,-0.066,-0.3424,-5.7372,0.3484
1300.0711,64220.0,8.6695,-0.5385,0.0234,-0.0676,-1.0427,-5.0952,0.5955
1300.0711,135470.0,3.6647,0.4352,0.0363,-0.2507,0.0576,-6.2721,0.4365
1300.0711,76537.0,4.2003,0.0271,-0.0199,0.2421,-1.2305,-5.1195,0.1469
1300.0711,147388.0,3.9137,0.2885,-0.1218,-0.135,-0.7407,-6.0486,1.1236
1300.0711,31216.0,5.8928,-0.5213,0.3582,0.0543,0.1027,-5.1861,0.0053
1300.0711,60751.0,13.5213,-0.043,0.1977,0.0241,-0.183,-5.7038,-0.0561
1300.0711,106075.0,13.5899,-0.009,-0.047,-0.1081,-1.1982,-15.9051,-5.6781
1300.0711,104983.0,10.2625,0.0652,-0.1533,-0.1791,-5.363,-6.6296,6.351
1300.0711,151795.0,7.489,0.14,-0.1757,0.0368,-0.9887,-1.515,-1.5171
1300.0711,154277.0,13.4062,0.3576,-0.2748,0.0114,1.9988,-7.1203,1.4241
1300.0711,64104.0,9.7051,-0.0111,-0.2511,0.0413,-0.1265,-5.6452,0.0001
1300.0711,82025.0,13.4732,0.0937,-0.0135,0.0807,-0.1829,-5.6518,-0.0641
1300.0711,83281.0,13.7082,0.0485,-0.0997,-0.2936,-0.2865,-5.3354,-0.0765
1300.0711,157307.0,8.3793,-0.0134,0.1517,-0.0497,0.2508,-0.6972,0.0864
1300.0711,192651.0,6.4873,-0.1446,0.0769,-0.0155,0.0097,-5.5437,0.0099
1300.0711,129750.0,3.0212,-0.0773,0.0518,-0.0694,-0.0884,-5.8196,-0.0133
1300.0711,115438.0,14.3358,-0.0235,-0.1229,-0.1327,-0.1285,-5.691,0.0364
1300.0711,194393.0,6.703,0.1826,-0.2442,0.2635,-1.6929,-6.1468,-0.1628
1300.0711,69563.0,14.0088,0.0239,0.2309,-0.0867,-0.1307,-5.6569,-0.0349
1300.0711,122262.0,13.4132,0.0673,0.168,0.0704,-0.1244,-5.6176,0.0322
1300.0711,11293.0,13.7234,0.1413,-0.0069,0.2622,-0.0848,-5.683,-0.062
1300.0711,143871.0,13.6249,-0.2484,0.1817,-0.0622,-0.1307,-5.5326,-0.038
1300.0711,121131.0,3.1016,-0.477,-0.3202,-0.0443,-0.5893,-6.8157,0.3444
1300.0711,177714.0,4.3329,0.2202,0.0101,0.0113,-2.3981,-5.3026,-0.4886
1300.0711,72517.0,13.7305,-0.0057,-0.1337,-0.0487,-0.2059,-5.5545,-0.0572
1300.0711,35807.0,13.6554,-0.3277,-0.1881,0.4206,0.2165,-8.2073,-1.8169
1300.0711,193704.0,8.7719,-0.2668,0.1703,0.0085,-0.1437,-5.6139,-0.0274
1300.0711,180878.0,9.5164,0.1231,-0.1676,0.2335,-0.2066,-5.7134,-0.045
1300.0711,191873.0,6.4188,-0.0742,0.0985,-0.0435,-0.2054,-5.7334,0.0172
1300.0711,65607.0,3.3138,-0.0826,-0.3997,-0.2858,0.079,-5.6128,0.3166
1300.0711,86307.0,13.4459,0.0573,-0.0859,-0.0698,0.9028,-5.5147,-0.1279
1300.0711,14205.0,13.9834,0.0866,-0.2022,0.0184,-0.2234,-5.7149,-0.0502
1300.0711,199578.0,4.141,-0.0181,-0.244,0.1058,-0.9156,-4.4285,2.5778
1300.0711,163001.0,13.439,-0.0653,-0.0022,0.05,-4.7078,-0.3755,-0.7779
1300.0711,89468.0,7.4357,-0.0928,0.1947,-0.0633,0.1118,-5.6384,-0.0074
1300.0711,160006.0,3.8885,-0.3639,0.2922,-0.3435,1.8456,-5.5001,0.8092
1300.0711,56351.0,5.8283,0.1799,0.1937,-0.0965,0.2995,-6.2896,0.2601
1300.0711,157538.0,5.6217,-0.0255,-0.2079,0.1043,-2.9177,-2.3487,5.987
1300.0711,173068.0,4.3,0.2128,-0.068,0.0372,2.5283,-6.2784,-2.1111
1300.0711,8420.0,14.4656,0.0523,-0.1673,-0.1749,0.6903,-12.4578,1.6866
1300.0711,44725.0,5.4104,0.2502,-0.143,-0.2063,0.1654,-5.7315,-1.3262
1300.0711,148154.0,9.0111,-0.0198,0.1411,0.1622,-0.1884,-5.677,-0.0851
1300.0711,5720.0,7.9139,0.0351,0.1397,-0.4367,-0.1558,-5.727,0.225
1300.0711,163177.0,5.8858,-0.261,-0.1137,0.0802,0.1856,-5.8103,0.0058
1300.0711,146887.0,13.9179,0.032,0.0537,-0.0249,-0.1394,-5.604,-0.0243
1300.0711,119272.0,10.3173,-0.2013,-0.1516,-0.1504,-0.2528,-5.8655,0.0064
1300.0711,156657.0,3.4398,-0.1986,0.014,-0.0861,0.1682,-6.3995,-0.3367
1300.0711,153015.0,6.0758,0.061,-0.2652,-0.0709,-0.1064,-5.7055,0.0437
1300.0711,71259.0,13.6913,-0.1555,0.1038,-0.3204,-0.8533,-5.3293,-1.3765
1300.0711,36532.0,15.2231,0.0728,-0.1218,-0.0992,-0.1244,-5.6687,0.0543
1300.0711,93658.0,15.2843,-0.1574,0.0389,0.2894,-0.3225,-5.6403,0.0824
1300.0711,40020.0,7.6527,0.2989,0.0433,-0.0462,-0.3052,-5.8344,-0.0683
1300.0711,72227.0,13.7507,0.0668,0.2374,-0.2786,-0.4699,-5.5971,-0.3144
1300.0711,135365.0,6.3455,0.2591,0.0,0.1577,-0.396,-5.8184,0.1494
1300.0711,72768.0,6.3726,-0.2665,0.1316,0.2792,-0.559,-5.8234,0.4866
1300.0711,178166.0,14.3481,0.1105,0.0843,0.0564,-0.2199,-5.6576,0.0104
1300.0711,83017.0,13.4253,0.0455,0.0528,-0.0575,-0.2593,-5.6945,-0.127
1300.0711,148820.0,3.808,0.4122,0.4471,0.0184,-0.2849,-6.1473,0.1914
1300.0711,145275.0,13.4231,0.0922,-0.1759,-0.1963,-0.1741,-5.6155,0.01
1300.0711,501.0,14.9503,0.0801,-0.2138,-0.0395,11.1154,-9.4742,4.2201
1300.0711,26636.0,13.7128,0.0861,0.0925,-0.0354,-0.1326,-5.7648,-0.0632
1300.0711,109738.0,13.4149,0.0861,0.0925,-0.0354,-0.1326,-5.7648,-0.0632
1300.0711,56793.0,14.5857,-0.0609,0.0625,0.086,-0.1603,-5.7068,-0.0228
1300.0711,2404.0,13.4115,-0.0609,0.0625,0.086,-0.1603,-5.7068,-0.0228
1300.0711,38222.0,3.6632,-0.1441,0.1733,0.1445,-2.3105,-6.1364,-2.2193
1300.0711,148002.0,14.5127,-0.0089,-0.2027,-0.142,-0.1279,-5.6569,-0.034
1300.0711,31157.0,4.0681,-0.1114,-0.0248,0.101,0.3532,-6.5101,0.4399
1300.0711,26198.0,14.7988,-0.026,0.0549,-0.1118,-0.166,-5.6076,-0.0023
1300.0711,148477.0,14.0387,-0.1911,-0.0131,-0.1318,-0.1327,-5.708,-0.1116
1300.0711,95268.0,4.3134,-0.3832,0.0065,0.3962,-0.6519,-6.6971,0.7501
1300.0711,139907.0,3.4218,-0.1624,0.0997,-0.1205,-0.1219,-5.043,0.6945
1300.0711,169516.0,13.409,-0.1774,0.0415,-0.0814,-0.037,-5.5534,0.1371
1300.0711,108659.0,14.4991,-0.0193,-0.1603,0.2622,-0.1671,-5.6066,0.0136
1300.0711,155787.0,5.36,-0.1454,-0.0661,0.0247,0.3027,-5.685,-0.0063
1300.0711,75833.0,14.5167,0.3466,-0.1005,0.1587,2.6904,-6.8434,-1.1898
1300.0711,30179.0,8.2729,0.1613,-0.0988,0.2637,-0.0656,-5.6736,-0.1033
1300.0711,119701.0,13.5403,0.1103,-0.1468,-0.07,-0.2141,-5.6097,-0.0288
1300.0711,65431.0,10.1381,-0.1006,0.0709,0.134,-0.1906,-5.7402,-0.2248
1300.0711,144263.0,14.3768,-0.1621,0.1951,-0.0764,-0.3473,-5.752,-0.0665
1300.0711,3838.0,14.7008,-0.0786,0.0273,-0.0956,-0.1895,-5.7196,-0.0165
1300.0711,23052.0,13.819,0.2942,-0.155,0.3202,1.7558,-5.2355,0.6493
1300.0711,119939.0,3.8947,-0.2869,0.3248,-0.3082,-0.1632,-5.3441,0.3427
1300.0711,70657.0,7.6356,-0.0373,-0.1498,-0.1604,-4.4013,-6.9808,-1.6364
1300.0711,49322.0,5.8873,-0.0436,-0.0699,-0.0893,9.022,-6.7325,11.0774
1300.0711,178606.0,15.5545,0.6501,-0.214,0.0034,-0.9728,-5.4222,0.4675
1300.0711,166318.0,7.5585,0.0908,-0.0935,0.2215,-0.009,-5.5588,-0.1194
1300.0711,151114.0,15.3749,0.0741,-0.0428,-0.0403,-0.1714,-5.5883,-0.003
1300.0711,60061.0,9.1021,-0.1992,-0.0139,0.0088,-3.5354,-8.4843,2.1526
1300.0711,45171.0,4.9409,-0.0608,-0.0792,0.0165,-0.1941,-5.2737,0.3072
1300.0711,108944.0,5.8588,0.0905,0.0606,0.3517,-1.6191,-4.7999,0.2627
1300.0711,53097.0,3.7738,-0.3776,-0.2295,-0.4083,-0.5264,-5.9529,1.3486
1300.0711,108718.0,15.2368,0.1193,-0.0846,0.1928,0.0145,-5.6196,0.088
1300.0711,106734.0,14.25,-0.0304,0.0078,-0.1535,-0.0899,-5.6266,0.0025
1300.0711,122616.0,9.0127,-0.0059,-0.1786,0.1907,-0.3069,-5.6206,-0.0113
1310.003,178256.0,13.5156,-0.009,-0.0171,-0.5373,-0.6965,-6.5217,-0.1366
1310.003,129042.0,6.4324,-0.091,-0.094,-0.1755,-0.34,-5.6629,-0.2363
1310.003,140375.0,14.5912,0.3239,0.2079,-0.0026,-0.6775,-5.9415,3.0337
1310.003,161794.0,4.3564,0.046,-0.3746,0.0039,0.0197,-5.5109,-0.0756
1310.003,181570.0,9.5884,0.0344,-0.0142,-0.1502,-0.1858,-5.604,-0.1102
1310.003,82025.0,13.4732,0.0145,-0.2336,-0.144,-0.1907,-5.5858,-0.0077
1310.003,174444.0,7.6523,-0.035,0.2861,-0.3654,-0.1205,-5.7083,-0.0509
1310.003,51417.0,5.5832,0.1828,0.0583,0.0167,-0.1319,-5.3925,0.0026
1310.003,154277.0,13.4062,0.0775,-0.1006,-0.1009,3.9436,-8.8863,0.7938
1310.003,64502.0,7.6248,0.1709,0.0326,0.329,0.0542,-5.8633,0.111
1310.003,163177.0,5.8858,0.0927,-0.3934,0.1161,-0.0108,-5.5426,-0.0977
1310.003,159191.0,9.6907,-0.211,0.085,0.0567,-8.3667,-5.8117,-0.746
1310.003,151795.0,7.489,-0.2637,-0.8926,0.4505,0.0956,-5.9491,0.0301
1310.003,64104.0,9.7051,0.0039,-0.0348,0.1093,-0.0939,-5.701,-0.125
1310.003,74895.0,14.327,-0.2251,-0.0718,-0.0859,-0.2048,-5.5935,-0.0544
1310.003,117899.0,4.2905,-0.1474,0.058,0.221,-0.0827,-5.9438,-0.135
1310.003,64220.0,8.6695,0.6997,0.1252,0.3409,0.0427,-5.9999,-0.4707
1310.003,135470.0,3.6647,0.4658,-0.1318,-0.1456,-0.0951,-6.2613,0.498
1310.003,33465.0,3.6539,0.3635,-0.6553,0.5106,-0.0942,-5.7275,-0.4662
1310.003,147388.0,3.9137,-0.0115,-0.3362,0.4603,-0.647,-4.9701,-0.27
1310.003,60751.0,13.5213,0.044,-0.1088,-0.0286,-0.1842,-5.5893,-0.0426
1310.003,106075.0,13.5899,-0.0084,-0.006,-0.0829,-1.2876,-16.1634,-6.6258
1310.003,104983.0,10.2625,0.1278,-0.1314,-0.2705,-4.4422,-8.0776,4.141
1310.003,35807.0,13.6554,-0.1453,0.2987,0.3704,-2.4447,-7.2971,2.6969
1310.003,113839.0,13.6492,0.2197,0.0722,-0.1515,-0.2835,-5.6151,0.145
1310.003,157307.0,8.3793,-0.0225,-0.0813,-0.041,0.0772,-0.3633,-0.3911
1310.003,115438.0,14.3358,0.1434,-0.0824,0.0439,-0.2018,-5.6235,-0.0357
1310.003,56351.0,5.8283,0.0192,0.1947,-0.138,0.6892,-5.5758,-0.1382
1310.003,76537.0,4.2003,-0.3089,0.1725,0.5941,-0.3716,-5.4968,-0.4641
1310.003,31216.0,5.8928,-0.3026,0.1874,0.0296,0.5162,-5.0132,0.0314
1310.003,194393.0,6.703,-0.2955,0.12,-0.1829,0.6907,-4.3908,-0.7395
1310.003,3838.0,14.7008,0.002,0.1642,0.2226,-0.216,-5.5674,-0.0362
1310.003,191873.0,6.4188,0.0442,0.2485,0.2077,-0.1843,-5.7346,0.0106
